file,emotion,valence,activation,dominance
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_F022.wav,fru,3.0,2.5,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_F023.wav,fru,3.5,3.0,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_F024.wav,fru,3.0,2.0,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_F025.wav,fru,3.0,2.5,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_F026.wav,fru,3.5,3.0,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_F027.wav,fru,3.0,2.5,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_F028.wav,fru,4.5,2.5,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_F029.wav,fru,3.5,2.5,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_F030.wav,fru,3.5,2.5,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_F031.wav,fru,3.5,2.0,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_F032.wav,fru,3.0,2.5,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_F033.wav,fru,3.0,2.5,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_F034.wav,fru,3.0,2.0,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_F035.wav,fru,3.5,2.5,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_F036.wav,neu,3.5,2.0,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_F037.wav,neu,3.0,3.0,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_F038.wav,fru,3.0,2.5,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_F039.wav,fru,3.5,2.5,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_F040.wav,fru,4.0,2.0,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_F041.wav,fru,3.0,2.0,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_F042.wav,fru,3.5,3.0,2.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_M000.wav,fru,2.5,2.0,2.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_M001.wav,xxx,3.0,1.5,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_M002.wav,fru,2.5,2.0,2.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_M003.wav,fru,2.0,3.0,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_M004.wav,fru,2.5,2.5,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_M005.wav,fru,2.5,2.5,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_M006.wav,fru,2.5,2.0,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_M007.wav,fru,2.5,3.0,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_M008.wav,ang,2.5,2.5,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_M009.wav,ang,2.5,2.5,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_M010.wav,ang,3.0,2.5,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_M011.wav,ang,3.0,2.5,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_M012.wav,fru,3.0,3.0,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_M013.wav,fru,3.0,3.0,4.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_M014.wav,ang,3.0,3.0,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_M015.wav,ang,3.0,3.0,4.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_M016.wav,ang,2.5,2.0,2.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_M017.wav,ang,3.0,3.0,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_M018.wav,ang,3.5,3.5,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_M019.wav,fru,3.5,3.5,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_M020.wav,xxx,3.0,3.5,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_M021.wav,fru,2.0,3.5,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_M022.wav,ang,3.0,3.5,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_M023.wav,xxx,3.0,3.5,4.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_M024.wav,fru,3.0,3.5,4.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_M025.wav,fru,2.0,3.5,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_M026.wav,ang,3.0,3.5,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_M027.wav,fru,2.5,4.0,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_M028.wav,fru,2.5,3.5,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_M029.wav,fru,3.0,3.5,4.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_M030.wav,fru,3.0,2.5,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_M031.wav,fru,2.5,3.0,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_M032.wav,fru,3.0,3.0,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_M033.wav,fru,3.5,3.0,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_M034.wav,fru,3.5,3.0,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_M035.wav,fru,3.0,3.0,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_M036.wav,fru,2.0,4.0,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_M037.wav,fru,3.5,3.0,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_M038.wav,ang,2.5,3.5,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_M039.wav,ang,2.0,3.5,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_M040.wav,fru,3.0,3.0,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_M041.wav,fru,3.0,3.0,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_M042.wav,fru,2.5,3.5,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_M043.wav,fru,2.5,3.0,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_M044.wav,ang,3.0,2.5,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_M045.wav,ang,3.0,3.0,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_F000.wav,sad,1.5,1.0,2.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_F001.wav,sad,1.5,1.5,2.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_F002.wav,sad,1.5,2.0,2.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_F003.wav,sad,2.0,2.5,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_F004.wav,xxx,1.5,2.5,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_F005.wav,sad,1.5,2.0,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_F006.wav,sad,1.5,3.0,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_F007.wav,sad,2.0,3.0,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_F008.wav,fru,1.5,2.5,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_F009.wav,sad,1.5,2.5,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_F010.wav,fru,1.5,3.0,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_F011.wav,sad,1.5,2.5,2.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_F012.wav,ang,2.0,3.0,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_F013.wav,fru,1.5,3.0,2.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_F014.wav,fru,1.5,2.0,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_F015.wav,fru,1.5,4.0,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_F016.wav,fru,1.5,3.5,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_F017.wav,ang,1.5,2.0,2.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_F018.wav,ang,1.5,3.0,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_F019.wav,fru,1.5,3.0,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_F020.wav,fru,1.5,3.5,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_F021.wav,xxx,1.5,3.5,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_F022.wav,ang,1.5,2.5,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_F023.wav,sad,1.5,3.5,2.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_F024.wav,sad,1.5,3.0,1.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_M000.wav,sad,2.5,1.5,2.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_M001.wav,sad,2.0,2.5,2.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_M002.wav,fru,2.0,2.0,2.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_M003.wav,fru,2.0,2.5,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_M004.wav,sad,1.5,2.0,2.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_M005.wav,fru,2.0,3.0,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_M006.wav,fru,2.0,3.0,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_M007.wav,xxx,2.5,2.5,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_M008.wav,fru,2.5,3.0,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_M009.wav,fru,2.0,3.5,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_M010.wav,fru,2.5,2.0,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_M011.wav,xxx,2.0,2.0,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_M012.wav,sad,1.5,2.0,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_M013.wav,fru,2.0,2.0,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_M014.wav,fru,1.5,2.0,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_M015.wav,fru,2.5,2.0,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_M016.wav,fru,2.5,2.5,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_M017.wav,fru,2.5,2.5,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_M018.wav,ang,2.5,3.5,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_M019.wav,fru,2.0,2.5,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_M020.wav,ang,2.0,3.0,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_M021.wav,ang,2.0,3.5,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_M022.wav,xxx,2.0,3.5,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_M023.wav,fru,2.5,3.0,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_M024.wav,sad,1.5,2.0,2.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_M025.wav,sad,2.0,2.0,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_M026.wav,sad,2.0,2.0,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script0/Ses04M_script03_2_F000.wav,ang,2.5,3.5,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script0/Ses04M_script03_2_F001.wav,hap,4.5,3.0,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script0/Ses04M_script03_2_F002.wav,hap,4.5,3.5,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script0/Ses04M_script03_2_F003.wav,hap,4.0,3.0,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script0/Ses04M_script03_2_F004.wav,xxx,3.0,3.5,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script0/Ses04M_script03_2_F005.wav,xxx,2.5,4.0,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script0/Ses04M_script03_2_F006.wav,exc,4.0,3.5,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script0/Ses04M_script03_2_F007.wav,xxx,4.0,3.5,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script0/Ses04M_script03_2_F008.wav,hap,4.0,2.5,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script0/Ses04M_script03_2_F009.wav,neu,3.0,3.0,2.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script0/Ses04M_script03_2_F010.wav,ang,2.5,3.0,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script0/Ses04M_script03_2_F011.wav,xxx,4.0,2.5,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script0/Ses04M_script03_2_F012.wav,fru,4.0,3.0,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script0/Ses04M_script03_2_F013.wav,fru,2.0,3.5,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script0/Ses04M_script03_2_F014.wav,ang,2.5,3.5,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script0/Ses04M_script03_2_F015.wav,fru,2.0,3.0,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script0/Ses04M_script03_2_F016.wav,fru,2.0,3.5,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script0/Ses04M_script03_2_F017.wav,ang,2.5,2.5,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script0/Ses04M_script03_2_F018.wav,fru,1.5,3.5,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script0/Ses04M_script03_2_F019.wav,ang,1.5,4.0,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script0/Ses04M_script03_2_F020.wav,fru,2.5,3.5,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script0/Ses04M_script03_2_F021.wav,xxx,3.5,2.0,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script0/Ses04M_script03_2_F022.wav,ang,2.0,4.0,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script0/Ses04M_script03_2_F023.wav,ang,2.0,3.5,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script0/Ses04M_script03_2_F024.wav,neu,2.5,2.0,2.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script0/Ses04M_script03_2_F025.wav,fru,2.0,3.5,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script0/Ses04M_script03_2_F026.wav,ang,2.5,3.0,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script0/Ses04M_script03_2_F027.wav,fru,2.0,3.0,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script0/Ses04M_script03_2_F028.wav,ang,2.0,4.5,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script0/Ses04M_script03_2_F029.wav,ang,2.5,3.0,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script0/Ses04M_script03_2_F030.wav,ang,2.0,3.0,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script0/Ses04M_script03_2_F031.wav,ang,2.0,3.5,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script0/Ses04M_script03_2_F032.wav,ang,3.0,3.5,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script0/Ses04M_script03_2_F033.wav,ang,2.0,4.0,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script0/Ses04M_script03_2_F034.wav,ang,2.0,2.5,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script0/Ses04M_script03_2_F035.wav,ang,2.0,3.5,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script0/Ses04M_script03_2_F036.wav,ang,2.0,3.5,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script0/Ses04M_script03_2_F037.wav,ang,3.5,3.5,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script0/Ses04M_script03_2_F038.wav,xxx,4.0,3.0,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script0/Ses04M_script03_2_F039.wav,ang,2.0,3.5,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script0/Ses04M_script03_2_F040.wav,ang,2.5,3.5,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script0/Ses04M_script03_2_F041.wav,ang,1.5,4.0,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script0/Ses04M_script03_2_F042.wav,ang,2.0,4.0,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script0/Ses04M_script03_2_F043.wav,neu,2.0,2.0,1.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script0/Ses04M_script03_2_F044.wav,ang,1.5,4.0,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script0/Ses04M_script03_2_F045.wav,ang,2.0,4.5,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script0/Ses04M_script03_2_F046.wav,ang,1.5,4.0,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script0/Ses04M_script03_2_F047.wav,ang,2.0,3.5,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script0/Ses04M_script03_2_F048.wav,ang,2.0,4.0,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script0/Ses04M_script03_2_F049.wav,ang,1.5,4.5,4.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script0/Ses04M_script03_2_F050.wav,ang,1.5,5.0,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script0/Ses04M_script03_2_F051.wav,ang,1.5,4.5,4.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script0/Ses04M_script03_2_F052.wav,ang,1.5,4.5,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script0/Ses04M_script03_2_M000.wav,xxx,2.5,2.5,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script0/Ses04M_script03_2_M001.wav,neu,3.0,2.5,2.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script0/Ses04M_script03_2_M002.wav,xxx,4.0,3.5,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script0/Ses04M_script03_2_M003.wav,xxx,4.0,2.5,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script0/Ses04M_script03_2_M004.wav,fru,3.0,3.0,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script0/Ses04M_script03_2_M005.wav,fru,2.5,3.5,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script0/Ses04M_script03_2_M006.wav,xxx,2.5,3.0,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script0/Ses04M_script03_2_M007.wav,fru,2.0,3.5,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script0/Ses04M_script03_2_M008.wav,ang,2.0,3.0,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script0/Ses04M_script03_2_M009.wav,neu,2.5,1.5,0.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script0/Ses04M_script03_2_M010.wav,ang,2.0,4.0,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script0/Ses04M_script03_2_M011.wav,ang,2.0,4.5,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script0/Ses04M_script03_2_M012.wav,ang,2.0,4.5,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script0/Ses04M_script03_2_M013.wav,ang,2.0,3.0,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script0/Ses04M_script03_2_M014.wav,ang,2.5,3.5,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script0/Ses04M_script03_2_M015.wav,xxx,3.0,2.0,2.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script0/Ses04M_script03_2_M016.wav,fru,3.0,2.0,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script0/Ses04M_script03_2_M017.wav,fru,3.0,3.0,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script0/Ses04M_script03_2_M018.wav,fru,2.5,2.5,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script0/Ses04M_script03_2_M019.wav,fru,2.0,3.5,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script0/Ses04M_script03_2_M020.wav,ang,2.0,3.5,3.0
